,Id,SalePrice
150,1611,156895.95777499644
151,1612,161270.03065107294
152,1613,171250.4938942247
153,1614,146503.32789946513
154,1615,74599.33709941618
155,1616,68866.75496768736
156,1617,94588.86446434849
157,1618,132617.9196910899
158,1619,139680.64805837852
159,1620,148922.41258386933
160,1621,125676.9301527698
161,1622,137318.64466811914
162,1623,287222.5047392086
163,1624,223334.50670803443
164,1625,127355.58100044193
165,1626,198140.27675509997
166,1627,198883.30883376618
167,1628,287472.3756555882
168,1629,191082.94251549582
169,1630,285949.955618222
170,1631,266928.9668735919
171,1632,273979.8860035571
172,1633,192136.19946040283
173,1634,190627.5323171646
174,1635,178139.8865527643
175,1636,147466.86745754495
176,1637,177201.71258538932
177,1638,195450.8551525228
178,1639,200675.3215980201
179,1640,256821.200912873
180,1641,193942.61133359344
181,1642,259327.16072035325
182,1643,219360.10030241543
183,1644,238151.82350872387
184,1645,221074.69098952884
185,1646,181659.8377884141
186,1647,178786.68694245446
187,1648,121851.01552334844
188,1649,137979.53089083827
189,1650,117029.20157922257
190,1651,112937.09434432894
191,1652,100212.89540780883
192,1653,102985.8515628339
193,1654,150702.45409105084
194,1655,133472.5420320952
195,1656,132615.16380214764
196,1657,151353.53346020394
197,1658,148332.09290748942
198,1659,119473.88839960226
199,1660,143567.86020461452
200,1661,384436.9298836592
201,1662,355621.0015597268
202,1663,343894.9410750121
203,1664,364336.48042352305
204,1665,304115.3666454309
205,1666,359652.18804614583
206,1667,361105.12539921404
207,1668,347814.10562952986
208,1669,313890.39833170746
209,1670,336480.50465395185
210,1671,300309.2850797209
211,1672,320183.16426551784
212,1673,328708.7669055328
213,1674,271956.35479980835
214,1675,220531.71875975776
215,1676,203972.36915396445
216,1677,254532.69975398513
217,1678,377228.98131045257
218,1679,339516.6320524886
219,1680,310105.37808802776
220,1681,251572.5233864953
221,1682,345776.22353178496
222,1683,209179.44332716754
223,1684,188201.71702149545
224,1685,174700.93293064437
225,1686,156011.78665178295
226,1687,190205.20870418625
227,1688,208411.066008917
228,1689,198583.79642069395
229,1690,217518.72875904117
230,1691,200028.21386031221
231,1692,262498.47580356273
232,1693,178971.88181295161
233,1694,188460.66166617762
234,1695,185437.64336275103
235,1696,282088.61972606357
236,1697,191242.07888801454
237,1698,368236.6440025957
238,1699,336980.4168276525
239,1700,285329.8692361736
240,1701,298807.1210064596
241,1702,237208.2872935207
242,1703,252307.98960774997
243,1704,284819.4234129945
244,1705,241713.49699457583
245,1706,299753.21967547364
246,1707,223174.9099658131
247,1708,208841.837510734
248,1709,267693.32197360334
249,1710,228303.9623236723
250,1711,272112.67836440064
251,1712,268267.1330127437
252,1713,280304.9313816785
253,1714,229424.20097870956
254,1715,211347.5757011338
255,1716,177169.85369842552
256,1717,170642.13391116384
257,1718,122056.2028026991
258,1719,234221.49215828412
259,1720,242358.72633918334
260,1721,163395.07831007987
261,1722,110816.9404122055
262,1723,159646.07956904382
263,1724,208506.0103256915
264,1725,225495.5418311566
265,1726,163616.97280683497
266,1727,140015.74520412728
267,1728,176188.72520376855
268,1729,188525.2775307759
269,1730,164663.0679754509
270,1731,108664.15986850394
271,1732,124539.80970482145
272,1733,111266.13816555677
273,1734,137487.6957806254
274,1735,114586.45448986057
275,1736,99503.91102395028
276,1737,302633.1846280078
277,1738,273176.832968336
278,1739,209900.94885998397
279,1740,215663.92425076978
280,1741,190067.28417497536
281,1742,163299.4082742408
282,1743,185715.62751698986
283,1744,277366.16728921595
284,1745,200964.2656372653
285,1746,194083.4152247893
286,1747,237534.66072288697
287,1748,202714.6120015514
288,1749,152244.09224236527
289,1750,131132.27467853518
290,1751,234691.74448360936
291,1752,101626.64355143443
292,1753,144459.85969074568
293,1754,211489.8159581668
294,1755,183702.4924298779
295,1756,131798.0451385778
296,1757,110453.7863941317
297,1758,150605.52509695696
298,1759,185438.25135523858
299,1760,166910.2404524542
300,1761,178047.5866708223
301,1762,163726.03239599967
302,1763,219757.59244680704
303,1764,107475.2655770184
304,1765,175291.95421947388
305,1766,211703.97979562095
306,1767,240290.73884614036
307,1768,142285.23644887842
308,1769,192966.81050155853
309,1770,164550.04243615386
310,1771,118177.28056582059
311,1772,122505.37644311186
312,1773,127484.79208002545
313,1774,134449.35663937128
314,1775,155850.15246141845
315,1776,128109.45959324377
316,1777,114276.08568446443
317,1778,127849.58212282229
318,1779,144689.15827344375
319,1780,196619.70401206327
320,1781,118943.88914410294
321,1782,54099.05805466183
322,1783,151923.80871440575
323,1784,103409.96968397958
324,1785,114749.13710267091
325,1786,123654.35933623195
326,1787,156603.4117317434
327,1788,27865.603862868375
328,1789,101748.82773394401
329,1790,69233.56187545504
330,1791,161584.3450897329
331,1792,157514.56035306636
332,1793,141595.7822325106
333,1794,151989.24178372484
334,1795,131832.10697903883
335,1796,154651.59073476764
336,1797,118079.62485130633
337,1798,107946.40872740911
338,1799,113247.4488750665
339,1800,120635.82940937669
340,1801,112743.28974659496
341,1802,144010.2229317317
342,1803,145991.9086468406
343,1804,125725.86011550715
344,1805,150484.88690877732
345,1806,107359.34450965704
346,1807,136160.0915577174
347,1808,143220.14004122483
348,1809,130560.08038898761
349,1810,141771.92740646462
350,1811,85340.14541087527
351,1812,86093.62333189108
352,1813,117115.11908333696
353,1814,109320.88403658826
354,1815,27125.707624613555
355,1816,93112.79810047879
356,1817,117379.10022826813
357,1818,156437.69707987003
358,1819,132164.60936278434
359,1820,74535.1643342594
360,1821,139028.42772018444
361,1822,156565.22389146485
362,1823,59928.821651188075
363,1824,172975.29192928533
364,1825,150840.8687352176
365,1826,109287.98340531226
366,1827,114264.64723436047
367,1828,146093.37604637802
368,1829,124345.40397104743
369,1830,158065.44976508938
370,1831,161083.78802388566
371,1832,69261.52998126979
372,1833,161770.79329823665
373,1834,133662.32751107507
374,1835,139857.78937818753
375,1836,116555.25967307488
376,1837,80222.32901590562
377,1838,129670.9309353856
378,1839,72339.02052604085
379,1840,164532.0733086678
380,1841,159373.1478791541
381,1842,122275.63859376294
382,1843,142299.570231297
383,1844,180295.83828272627
384,1845,141879.64535370367
385,1846,163146.05336789397
386,1847,174766.81563803583
387,1848,25172.957689866656
388,1849,126467.38735963675
389,1850,116220.80869735367
390,1851,157550.8829330417
391,1852,125460.7537468148
392,1853,110497.36891250352
393,1854,161543.5536343077
394,1855,142909.75672836794
395,1856,227079.90090689308
396,1857,126283.70181871195
397,1858,111233.71000739001
398,1859,122258.82440159837
399,1860,136048.01965520828
400,1861,121482.84594524986
401,1862,241884.10323170072
402,1863,226416.58552637862
403,1864,226477.30610131653
404,1865,321097.46036683803
405,1866,308819.4923865573
406,1867,226857.84957569314
407,1868,279504.09460712585
408,1869,214244.35528536938
409,1870,233800.38320846265
410,1871,257026.495610344
411,1872,186567.28680962892
412,1873,239346.6460282033
413,1874,147453.93857406295
414,1875,219656.1009968338
415,1876,203023.32613967115
416,1877,220427.1363994833
417,1878,201969.71431264398
418,1879,140557.45042302174
419,1880,136784.99642900465
420,1881,243267.3095898661
421,1882,248535.11854838824
422,1883,183727.63339282293
423,1884,194195.88154811977
424,1885,261397.7194507001
425,1886,284358.64346629835
426,1887,224599.39216895564
427,1888,273396.84105084965
428,1889,194426.4360483723
429,1890,105064.76000592338
430,1891,147495.24383417238
431,1892,81537.41307177008
432,1893,133857.85727513744
433,1894,130314.39892082245
434,1895,124848.68394715787
435,1896,125237.38229954167
436,1897,140237.2160906603
437,1898,122433.57538210461
438,1899,178779.59939972466
439,1900,169851.05997930927
440,1901,179444.11543513427
441,1902,155312.96863486356
442,1903,202774.286882172
443,1904,153646.04216555142
444,1905,219383.87488591083
445,1906,176730.14817369502
446,1907,239206.9181684784
447,1908,93719.44956511278
448,1909,136855.41882563644
449,1910,102273.57229280962
450,1911,245998.8564241557
451,1912,253772.02275016444
452,1913,151017.58188115436
453,1914,65008.374121227476
454,1915,289198.8127461424
455,1916,46223.63120519859
456,1917,246754.58969661727
457,1918,147525.68463608943
458,1919,204682.08161384915
459,1920,158020.5733169847
460,1921,358500.90378050937
461,1922,291251.8573430112
462,1923,234900.14912314122
463,1924,249534.10155405436
464,1925,204636.14796857824
465,1926,324634.2972809714
466,1927,125956.51684038484
467,1928,175744.62570144693
468,1929,104084.00966430774
469,1930,117618.67003351684
470,1931,140005.9749087757
471,1932,125150.85213939707
472,1933,180622.81565650422
473,1934,187971.45218056167
474,1935,190470.0860155261
475,1936,208834.26240032515
476,1937,194638.2326089975
477,1938,168047.871134743
478,1939,260871.68353416424
479,1940,219756.1744835074
480,1941,180009.3644745891
481,1942,184905.4212378749
482,1943,262059.63642437616
483,1944,366875.55229081976
484,1945,389375.3074613245
485,1946,148999.80264372172
486,1947,318437.7649795724
487,1948,173370.9583853075
488,1949,258590.08236465283
489,1950,202382.5825493609
490,1951,261438.7761823169
491,1952,214539.63634226262
492,1953,189524.99062369086
493,1954,188324.74901290663
494,1955,140903.04926526258
495,1956,238923.75231860072
496,1957,164912.2889053364
497,1958,278099.94705588627
498,1959,138377.23241778594
499,1960,84891.43483893474
500,1961,113113.53793480944
501,1962,96094.91352547472
502,1963,106846.50364495021
503,1964,103710.72497559563
504,1965,150261.1255028312
505,1966,128509.55130867942
506,1967,320081.76311454026
507,1968,375072.9230291193
508,1969,369407.8553617314
509,1970,400105.00620785705
510,1971,412216.452265088
511,1972,365298.91511412035
512,1973,297272.3052822468
513,1974,331279.21450309793
514,1975,347741.844282017
515,1976,303561.41811497364
516,1977,333945.7649361001
517,1978,356326.4295225008
518,1979,318508.6698256074
519,1980,230131.14660607552
520,1981,329573.38312456466
521,1982,253720.39090561654
522,1983,230799.8141579935
523,1984,194419.31318301742
524,1985,229374.11327903855
525,1986,213610.44561180117
526,1987,211291.92588765718
527,1988,185671.41005425696
528,1989,208391.4061397027
529,1990,216780.484777092
530,1991,270001.3698640857
531,1992,206729.5534112242
532,1993,174298.1698026583
533,1994,221400.081534188
534,1995,204279.1957989998
535,1996,269311.0621354638
536,1997,334791.4745480232
537,1998,328342.16619969916
538,1999,305796.9533412589
539,2000,324086.13833305857
540,2001,302662.1414730336
541,2002,256250.25786385633
542,2003,281263.58160701103
543,2004,292338.1151283935
544,2005,232973.2456125122
545,2006,236035.8219456438
546,2007,255730.52829122695
547,2008,239420.74552494462
548,2009,182742.60472441005
549,2010,196341.52151612294
550,2011,129441.1775633544
551,2012,173599.20073651665
552,2013,165853.7029237136
553,2014,171011.13784835304
554,2015,219431.86873600673
555,2016,184136.54686462862
556,2017,183579.82698150066
557,2018,106614.28780424492
558,2019,121515.29381703598
559,2020,93111.29013321236
560,2021,101012.06939764136
561,2022,190462.0475931704
562,2023,127734.58182817543
563,2024,294077.4295086353
564,2025,393247.1726392765
565,2026,167897.0119769466
566,2027,169598.4543883759
567,2028,162114.14478400254
568,2029,159429.38262568714
569,2030,247234.53068281314
570,2031,229334.50363512975
571,2032,225503.74342948018
572,2033,239969.77633303558
573,2034,156863.06991181575
574,2035,232093.88788792072
575,2036,202457.33229259631
576,2037,224835.469487476
577,2038,262457.5256409289
578,2039,240358.7688832613
579,2040,294096.87317545246
580,2041,280651.19574688096
581,2042,212145.59875844873
582,2043,190163.26246241044
583,2044,181984.6894891539
584,2045,238940.33879267483
585,2046,151884.1062686461
586,2047,137783.17415055813
587,2048,129108.82612033602
588,2049,145085.1574102734
589,2050,174529.05760158843
590,2051,100042.67131946616
591,2052,124059.88688453249
592,2053,145414.6907893107
593,2054,81390.6059295258
594,2055,166809.39595094664
595,2056,143552.9117377835
596,2057,94779.0914985461
597,2058,228544.76816901533
598,2059,146455.33178214158
599,2060,184776.0275216011
600,2061,175772.65766790646
601,2062,127758.33609807903
602,2063,110075.25051474485
603,2064,146514.1146380456
604,2065,125137.25284812353
605,2066,199210.96295605483
606,2067,143419.5190501876
607,2068,149327.9085328813
608,2069,79335.64240477681
609,2070,91583.71474239758
610,2071,84619.12694653335
611,2072,130081.23202183683
612,2073,134132.66347426354
613,2074,196739.00930435717
614,2075,172488.30830783476
615,2076,123635.76349348313
616,2077,140799.73511612375
617,2078,114220.27570528869
618,2079,134145.0523847448
619,2080,113974.07729444125
620,2081,123192.66359314928
621,2082,118533.96563256328
622,2083,136403.40289358885
623,2084,95745.76155596945
624,2085,93007.05982149724
625,2086,132375.75749131537
626,2087,116015.7285511779
627,2088,100329.17376174834
628,2089,69488.30920617533
629,2090,126142.5855354555
630,2091,91701.04510324445
631,2092,127985.6338301202
632,2093,113227.33697026431
633,2094,130031.79939508345
634,2095,173975.3961231738
635,2096,95512.78062879591
636,2097,80428.98570861554
637,2098,143636.8674048641
638,2099,25621.50459244738
639,2100,94008.47423047332
640,2101,134191.75958313528
641,2102,126043.05593629763
642,2103,105976.53258378898
643,2104,141165.6385312978
644,2105,115029.42022791003
645,2106,76468.71287412678
646,2107,225808.36067100454
647,2108,117933.91820196573
648,2109,97795.5054498003
649,2110,147257.51855995064
650,2111,169368.96855229285
651,2112,146700.50678784243
652,2113,119082.92359056714
653,2114,125285.93009949407
654,2115,165955.65312587144
655,2116,134037.06294238003
656,2117,152572.3394751916
657,2118,141130.49228926218
658,2119,128950.0187693086
659,2120,138274.38473816076
660,2121,119348.42126754542
661,2122,100112.08504054704
662,2123,97143.49551255381
663,2124,174983.0740247811
664,2125,135552.555189213
665,2126,173917.5632398187
666,2127,136870.48350730186
667,2128,114450.10014876715
668,2129,102920.9651638075
669,2130,144350.87269197727
670,2131,163268.78314674535
671,2132,126784.79532642997
672,2133,140154.05721950272
673,2134,153282.26512016176
674,2135,118354.76741011551
675,2136,67137.33181623921
676,2137,113285.33075791861
677,2138,135169.38010846544
678,2139,161612.09964053083
679,2140,141781.86434453903
680,2141,183015.1418507603
681,2142,117983.73487210866
682,2143,143698.95698580332
683,2144,128668.7302070231
684,2145,131120.47016489948
685,2146,177940.42574663283
686,2147,188087.3080452184
687,2148,143936.11085979114
688,2149,130827.31283516073
689,2150,261838.3808263617
690,2151,116778.28879255943
691,2152,199557.12620347872
692,2153,157104.7202227583
693,2154,85155.09569592829
694,2155,141178.68858539226
695,2156,215102.71453949728
696,2157,230288.35010366683
697,2158,246014.6602948168
698,2159,203004.990272866
699,2160,223919.47145262908
700,2161,232930.43247754095
701,2162,287778.2769506305
702,2163,323185.93949937366
703,2164,277300.55606551305
704,2165,233542.01440715342
705,2166,153939.67582320294
706,2167,240247.63788347767
707,2168,189475.61839718424
708,2169,191327.51295421543
709,2170,215267.10624156144
710,2171,150258.74152981478
711,2172,141190.46724222545
712,2173,176672.04389505181
713,2174,215868.63676767438
714,2175,310188.9231817769
715,2176,325083.0796924691
716,2177,255517.34772040907
717,2178,217896.49195720855
718,2179,125589.33009052655
719,2180,252206.66256936832
720,2181,188611.72734528972
721,2182,212095.60122162427
722,2183,186162.77767767062
723,2184,119601.52840591755
724,2185,154166.3829468775
725,2186,159314.26220426755
726,2187,176749.7353864846
727,2188,153663.67808521498
728,2189,199668.97109111218
729,2190,67707.88401560414
730,2191,75896.21085707712
731,2192,67188.1132660208
732,2193,108819.44031187292
733,2194,104483.28561073988
734,2195,98944.01242665309
735,2196,94238.18457746434
736,2197,111537.4587276919
737,2198,175813.7684115694
738,2199,203643.52724392066
739,2200,175464.6680160259
740,2201,170529.14134889844
741,2202,227181.20801283972
742,2203,170988.5291140151
743,2204,179939.73292396817
744,2205,112081.47067168118
745,2206,149072.88139986142
746,2207,247228.0355092961
747,2208,263324.7468822853
748,2209,248077.4278358438
749,2210,112150.03501529794
750,2211,126636.50616494652
751,2212,112383.61123346518
752,2213,98200.10331661718
753,2214,112360.71903521757
754,2215,106649.27340691254
755,2216,139842.76311527364
756,2217,131470.6177692294
757,2218,87521.49297941374
758,2219,71831.28623320477
759,2220,72717.70243492514
760,2221,289198.8127461424
761,2222,259080.48124795413
762,2223,264855.84683687706
763,2224,210243.1862416373
764,2225,132525.2043440858
765,2226,179163.88497018546
766,2227,193296.79564956494
767,2228,269510.1014541992
768,2229,253653.23166520605
769,2230,153476.5771377208
770,2231,213317.32102228625
771,2232,185424.38188244845
772,2233,191689.54730560753
773,2234,239299.94507499342
774,2235,204505.03529724933
775,2236,252088.62594758783
776,2237,289101.85725672485
777,2238,223894.97890180623
778,2239,94773.25971213095
779,2240,154913.24890850022
780,2241,164969.9523286149
781,2242,135856.10647385224
782,2243,142217.03302708495
783,2244,100716.75668827178
784,2245,115855.34507934516
785,2246,135251.87411843147
786,2247,123062.10931159853
787,2248,112091.29484094438
788,2249,102794.30298418802
789,2250,122858.05171368073
790,2251,111994.97662455373
791,2252,206899.8596419022
792,2253,171114.43171486456
793,2254,192784.78181058326
794,2255,203239.69727354244
795,2256,168870.4683147888
796,2257,192200.68837905873
797,2258,162434.21182394022
798,2259,181183.38968985568
799,2260,155860.2546879578
800,2261,257486.9326492136
801,2262,255135.09925785149
802,2263,370904.63622840727
803,2264,363181.5257342703
804,2265,171359.18173164257
805,2266,320328.13665222295
806,2267,331245.0496870621
807,2268,411611.3372724585
808,2269,160334.13293881057
809,2270,204396.34667354164
810,2271,234329.16344828118
811,2272,205002.64335168307
812,2273,178445.6593331375
813,2274,197050.5667467142
814,2275,156672.83102725758
815,2276,218138.85824844276
816,2277,194823.45498402527
817,2278,149817.1409997037
818,2279,94535.11617878194
819,2280,110794.78860987643
820,2281,140516.21049069663
821,2282,192123.94259399304
822,2283,105636.33253128699
823,2284,101417.45004280344
824,2285,130030.94843274681
825,2286,114793.40273252955
826,2287,373833.67063047946
827,2288,303248.7650059775
828,2289,411054.2416834458
829,2290,403611.09431132214
830,2291,312875.81522860867
831,2292,413155.048004144
832,2293,398666.8232817467
833,2294,399743.3756599446
834,2295,399406.7340985296
835,2296,312053.53417337406
836,2297,366569.24719135545
837,2298,337321.45412100095
838,2299,343694.9622247085
839,2300,313037.4194036083
840,2301,319497.36506094807
841,2302,279747.1450571335
842,2303,268911.1428830578
843,2304,309386.19756609056
844,2305,211863.41958863143
845,2306,196097.92594287766
846,2307,225795.83712944828
847,2308,238408.20208938431
848,2309,280974.8242548215
849,2310,248758.11768527093
850,2311,240688.24387193355
851,2312,194348.34870091005
852,2313,166473.7197066784
853,2314,193067.2289013142
854,2315,194835.7453149046
855,2316,221914.14186494265
856,2317,196649.04231544433
857,2318,181042.1734141656
858,2319,196681.1643711764
859,2320,195238.69873550042
860,2321,248438.8843574304
861,2322,195247.3567099195
862,2323,234341.87675022418
863,2324,217854.5293231324
864,2325,224226.73280324772
865,2326,194391.7867082104
866,2327,209012.71231429878
867,2328,225206.84381740578
868,2329,193388.99494157173
869,2330,177932.42378082455
870,2331,357429.05450935476
871,2332,370629.956392721
872,2333,333497.42353194335
873,2334,290323.7776589953
874,2335,303493.5811061093
875,2336,318325.7746620646
876,2337,211771.02032756686
877,2338,289802.02738472703
878,2339,239708.94043452796
879,2340,350068.9777530004
880,2341,256151.1261458658
881,2342,247180.27788940712
882,2343,241522.89263136778
883,2344,222464.44232373335
884,2345,258269.08738249098
885,2346,232878.61886267073
886,2347,217222.4380234198
887,2348,252671.28810470735
888,2349,205443.34530115593
889,2350,295775.16462976055
890,2351,255419.50000702514
891,2352,251412.7060832168
892,2353,237650.50412685802
893,2354,145554.36563556863
894,2355,136045.54219483247
895,2356,139898.14793025548
896,2357,183775.8743231876
897,2358,198771.34234819235
898,2359,121067.52861231769
899,2360,105556.00006243425
900,2361,151498.6566604955
901,2362,219769.98461512057
902,2363,160064.1196165832
903,2364,183383.66702122506
904,2365,226870.89754111072
905,2366,211118.14799827518
906,2367,225416.20910128087
907,2368,223698.74909737037
908,2369,238881.03729258437
909,2370,163399.9281301997
910,2371,139892.6928974473
911,2372,195486.75198988413
912,2373,278401.3039023569
913,2374,276972.05473925115
914,2375,235568.85006337301
915,2376,242277.0323169768
916,2377,273976.9430138306
917,2378,179246.21915849354
918,2379,218050.91894949146
919,2380,146954.58716454287
920,2381,173033.7264885973
921,2382,219529.1663095514
922,2383,201357.1590898045
923,2384,241417.5185984833
924,2385,191846.9147993804
925,2386,138645.5228397778
926,2387,130757.370499384
927,2388,114363.99359148294
928,2389,116876.2563767811
929,2390,177333.0781076262
930,2391,156472.95332790847
931,2392,106277.9553004607
932,2393,193481.75874490372
933,2394,167236.0392302499
934,2395,205050.0731641609
935,2396,140455.01663757765
936,2397,221924.03919915034
937,2398,136176.8792121623
938,2399,57213.82021662024
939,2400,45104.41554726451
940,2401,99711.36209281022
941,2402,128085.92785043374
942,2403,140912.58717484082
943,2404,156721.11461694524
944,2405,175048.80190702222
945,2406,147983.4222604415
946,2407,125659.71503425791
947,2408,144979.12173659302
948,2409,111240.24517546034
949,2410,168420.23085204524
950,2411,113574.63145896669
951,2412,158592.86572704368
952,2413,121991.62117206535
953,2414,137829.35424736745
954,2415,126180.06847245384
955,2416,133581.1036945951
956,2417,124989.01885083644
957,2418,117071.4044849894
958,2419,100058.4203107987
959,2420,133268.96621023674
960,2421,136173.79306435783
961,2422,105766.86893594597
962,2423,124464.36085185896
963,2424,161686.8346454807
964,2425,205348.2119349338
965,2426,146806.75955083396
966,2427,110703.8661844706
967,2428,192936.75469480612
968,2429,101935.22613685971
969,2430,138274.22596086032
970,2431,119663.12566911764
971,2432,137706.21813783824
972,2433,131383.8314266273
973,2434,140712.48662414984
974,2435,159498.12825565648
975,2436,96154.16506016813
976,2437,80814.43526333717
977,2438,123591.39983172154
978,2439,109092.24944530072
979,2440,123128.45978215139
980,2441,111429.182000874
981,2442,100246.15122486788
982,2443,130268.75814996606
983,2444,133359.32552259797
984,2445,102782.88624746211
985,2446,134013.71852987888
986,2447,203184.51114865925
987,2448,158455.31266701012
988,2449,106384.06553026386
989,2450,151076.11608718167
990,2451,129746.64859710564
991,2452,195605.46268795786
992,2453,87066.67609407092
993,2454,131971.003133491
994,2455,140331.63680386392
995,2456,134361.3120013623
996,2457,158787.875274206
997,2458,149971.64364165987
998,2459,109518.47581399302
999,2460,164497.3909975747
1000,2461,119544.18896408919
1001,2462,136620.65279567882
1002,2463,134551.68966361458
1003,2464,165691.52337320335
1004,2465,149297.2071201196
1005,2466,129438.45976913905
1006,2467,169096.1340098475
1007,2468,104399.86293397502
1008,2469,94184.42585199038
1009,2470,214855.8593153975
1010,2471,188299.04896109324
1011,2472,161753.38572341518
1012,2473,106876.3488295112
1013,2474,93147.08400739942
1014,2475,211078.29096146382
1015,2476,93412.45112341574
1016,2477,120683.10195451337
1017,2478,146216.65075683777
1018,2479,109425.31897429613
1019,2480,169663.11500422482
1020,2481,114676.14704555584
1021,2482,116539.68265566892
1022,2483,96857.1260881712
1023,2484,123540.89998212515
1024,2485,114797.69758480338
1025,2486,151578.98294584124
1026,2487,185857.05553421128
1027,2488,173059.288672219
1028,2489,170918.82159656737
1029,2490,151768.69101787097
1030,2491,89922.35003160662
1031,2492,184596.12147158696
1032,2493,179237.0953507367
1033,2494,153369.98398930422
1034,2495,65294.25912059737
1035,2496,208162.13876989938
1036,2497,148053.01872334114
1037,2498,99536.78771191784
1038,2499,82590.44174162853
1039,2500,105826.41231875369
1040,2501,136071.20825510283
1041,2502,160609.33589023823
1042,2503,106062.19884480981
1043,2504,150321.58699379835
1044,2505,234610.96697785213
1045,2506,254667.02363690909
1046,2507,278303.8209197202
1047,2508,255500.60745748793
1048,2509,211600.00917931806
1049,2510,220056.9170115504
1050,2511,179402.28749166924
1051,2512,216794.12645638804
1052,2513,204877.59175563726
1053,2514,326937.09773070196
1054,2515,167919.873075729
1055,2516,188777.39080182783
1056,2517,149745.72153684602
1057,2518,173873.32260837068
1058,2519,253541.61030584347
1059,2520,245761.92553673347
1060,2521,190504.1093042324
1061,2522,224048.71782880864
1062,2523,124869.80147359223
1063,2524,157093.07348703255
1064,2525,174113.1886461589
1065,2526,145326.69129170486
1066,2527,119826.00722901904
1067,2528,137739.21325769916
1068,2529,132926.49806311546
1069,2530,106659.02126472727
1070,2531,269726.36715068086
